set_label,set_number,set_stage,set_mutator,patch,champion_api_name,champion_name,cost,hp,damage,attack_speed,range,armor,magic_resist,mana,initial_mana,crit_chance,crit_multiplier
Set 12,12,base,TFTSet12,14.22,TFT12_Poppy,Poppy,1,650,50,0.6,1,40,40,80,30,0.25,1.4
Set 12,12,base,TFTSet12,14.22,TFT_Razorbeak,Razorbeak,1,2400,230,0.8,1,25,25,0,0,0.25,1.4
Set 12,12,base,TFTSet12,14.22,TFT_RazorbeakMini,Razorbeak,1,1450,180,0.8,1,25,25,0,0,0.25,1.4
Set 12,12,base,TFTSet12,14.22,TFT_RiftHerald,Rift Herald,1,10000,600,1,1,100,100,0,0,0.25,1.4
Set 12,12,base,TFTSet12,14.22,TFT12_Seraphine,Seraphine,1,500,25,0.7,4,15,15,60,10,0.25,1.4
Set 12,12,base,TFTSet12,14.22,TFT12_Soraka,Soraka,1,450,30,0.7,4,15,15,50,10,0.25,1.4
Set 12,12,base,TFTSet12,14.22,TFT_TrainingDummy,Target Dummy,1,550,50,0.2,1,30,30,0,0,,0
Set 12,12,base,TFTSet12,14.22,TFT12_ZapTower,The Tower,1,550,50,0.2,1,30,30,0,0,,0
Set 12,12,base,TFTSet12,14.22,TFT12_Twitch,Twitch,1,450,50,0.7,4,15,15,35,0,0.25,1.4
Set 12,12,base,TFTSet12,14.22,TFT_Voidspawn,Voidspawn,1,,0,0.75,1,30,30,0,0,0.25,1.4
Set 12,12,base,TFTSet12,14.22,TFT12_Warwick,Warwick,1,700,46,0.75,1,40,40,0,0,0.25,1.4
Set 12,12,base,TFTSet12,14.22,TFT12_Ziggs,Ziggs,1,450,30,0.7,4,15,15,40,0,0.25,1.4
Set 12,12,base,TFTSet12,14.22,TFT12_Zoe,Zoe,1,450,30,0.7,4,15,15,30,0,0.25,1.4
Set 12,12,base,TFTSet12,14.22,TFT12_Ahri,Ahri,2,550,35,0.75,4,20,20,35,0,0.25,1.4
Set 12,12,base,TFTSet12,14.22,TFT12_Akali,Akali,2,700,65,0.75,1,45,45,60,0,0.25,1.4
Set 12,12,base,TFTSet12,14.22,TFT12_Cassiopeia,Cassiopeia,2,600,35,0.75,4,20,20,30,0,0.25,1.4
Set 12,12,base,TFTSet12,14.22,TFT12_Galio,Galio,2,750,55,0.65,1,45,45,90,30,0.25,1.4
Set 12,12,base,TFTSet12,14.22,TFT12_Kassadin,Kassadin,2,700,45,0.75,1,45,45,60,30,0.25,1.4
Set 12,12,base,TFTSet12,14.22,TFT12_KogMaw,Kog'Maw,2,550,53,0.75,4,20,20,70,20,0.25,1.4
Set 12,12,base,TFTSet12,14.22,TFT12_Nilah,Nilah,2,700,55,0.8,2,35,35,60,0,0.25,1.4
Set 12,12,base,TFTSet12,14.22,TFT12_Nunu,Nunu,2,800,50,0.6,1,45,45,75,25,0.25,1.4
Set 12,12,base,TFTSet12,14.22,TFT12_Rumble,Rumble,2,800,50,0.65,1,45,45,70,30,0.25,1.4
Set 12,12,base,TFTSet12,14.22,TFT12_Shyvana,Shyvana,2,700,55,0.65,1,45,45,70,0,0.25,1.4
Set 12,12,base,TFTSet12,14.22,TFT12_Syndra,Syndra,2,550,35,0.75,4,20,20,60,0,0.25,1.4
Set 12,12,base,TFTSet12,14.22,TFT12_Tristana,Tristana,2,550,55,0.75,4,20,20,45,0,0.25,1.4
Set 12,12,base,TFTSet12,14.22,TFT12_Zilean,Zilean,2,550,35,0.75,4,20,20,60,0,0.25,1.4
Set 12,12,base,TFTSet12,14.22,TFT12_Bard,Bard,3,700,40,0.75,4,25,25,80,30,0.25,1.4
Set 12,12,base,TFTSet12,14.22,TFT12_Ezreal,Ezreal,3,700,55,0.75,4,25,25,75,15,0.25,1.4
Set 12,12,base,TFTSet12,14.22,TFT12_Hecarim,Hecarim,3,850,55,0.75,1,50,50,40,0,0.25,1.4
Set 12,12,base,TFTSet12,14.22,TFT12_Hwei,Hwei,3,650,35,0.75,4,25,25,40,0,0.25,1.4
Set 12,12,base,TFTSet12,14.22,TFT12_Jinx,Jinx,3,650,53,0.75,4,25,25,50,0,0.25,1.4
Set 12,12,base,TFTSet12,14.22,TFT12_Katarina,Katarina,3,800,50,0.75,1,45,45,70,10,0.25,1.4
Set 12,12,base,TFTSet12,14.22,TFT12_Mordekaiser,Mordekaiser,3,850,60,0.6,1,50,50,40,0,0.25,1.4
Set 12,12,base,TFTSet12,14.22,TFT12_Neeko,Neeko,3,900,50,0.65,1,55,55,110,40,0.25,1.4
Set 12,12,base,TFTSet12,14.22,TFT12_Shen,Shen,3,850,60,0.7,1,50,50,120,50,0.25,1.4
Set 12,12,base,TFTSet12,14.22,TFT12_Swain,Swain,3,900,60,0.6,1,50,50,120,60,0.25,1.4
Set 12,12,base,TFTSet12,14.22,TFT12_Veigar,Veigar,3,650,40,0.75,4,25,25,40,0,0.25,1.4
Set 12,12,base,TFTSet12,14.22,TFT12_Vex,Vex,3,850,50,0.65,1,50,50,100,50,0.25,1.4
Set 12,12,base,TFTSet12,14.22,TFT12_Wukong,Wukong,3,1000,75,0.6,1,50,50,70,20,0.25,1.4
Set 12,12,base,TFTSet12,14.22,TFT12_Fiora,Fiora,4,1150,80,1,1,55,55,130,70,0.25,1.4
Set 12,12,base,TFTSet12,14.22,TFT12_Gwen,Gwen,4,1100,50,0.8,2,55,55,30,0,0.25,1.4
Set 12,12,base,TFTSet12,14.22,TFT12_Kalista,Kalista,4,850,60,0.75,4,30,30,70,0,0.25,1.4
Set 12,12,base,TFTSet12,14.22,TFT12_Karma,Karma,4,850,45,0.75,4,30,30,30,0,0.25,1.4
Set 12,12,base,TFTSet12,14.22,TFT12_Nami,Nami,4,850,45,0.8,4,30,30,50,0,0.25,1.4
Set 12,12,base,TFTSet12,14.22,TFT12_Nasus,Nasus,4,1100,65,0.65,1,60,60,80,0,0.25,1.4
Set 12,12,base,TFTSet12,14.22,TFT12_Olaf,Olaf,4,1150,75,0.85,1,60,60,50,0,0.25,1.4
Set 12,12,base,TFTSet12,14.22,TFT12_Rakan,Rakan,4,1050,60,0.7,1,60,60,120,40,0.25,1.4
Set 12,12,base,TFTSet12,14.22,TFT12_Ryze,Ryze,4,850,45,0.8,4,30,30,90,15,0.25,1.4
Set 12,12,base,TFTSet12,14.22,TFT12_TahmKench,Tahm Kench,4,1100,70,0.55,1,60,60,180,80,0.25,1.4
Set 12,12,base,TFTSet12,14.22,TFT12_Taric,Taric,4,1100,60,0.65,1,60,60,100,50,0.25,1.4
Set 12,12,base,TFTSet12,14.22,TFT12_Varus,Varus,4,850,52,0.8,4,30,30,100,20,0.25,1.4
Set 12,12,base,TFTSet12,14.22,TFT12_Briar,Briar,5,1200,65,0.8,1,60,60,80,0,0.25,1.4
Set 12,12,base,TFTSet12,14.22,TFT12_Camille,Camille,5,1200,85,0.9,1,60,60,100,30,0.25,1.4
Set 12,12,base,TFTSet12,14.22,TFT12_Diana,Diana,5,1200,60,0.85,1,60,60,120,40,0.25,1.4
Set 12,12,base,TFTSet12,14.22,TFT12_Milio,Milio,5,900,50,0.8,4,40,40,90,0,0.25,1.4
Set 12,12,base,TFTSet12,14.22,TFT12_Morgana,Morgana,5,1100,50,0.8,2,60,60,110,40,0.25,1.4
Set 12,12,base,TFTSet12,14.22,TFT12_Norra,Norra & Yuumi,5,900,50,0.8,4,40,40,80,30,0.25,1.4
Set 12,12,base,TFTSet12,14.22,TFT12_Smolder,Smolder,5,1000,80,0.85,13,65,65,40,0,0.25,1.4
Set 12,12,base,TFTSet12,14.22,TFT12_Xerath,Xerath,5,900,50,0.8,4,40,40,120,0,0.25,1.4
Set 12,12,base,TFTSet12,14.22,TFT_ArmoryKeyOrnn,Artifact Item Anvil,8,10,70,1,0,10,10,100,0,,0
Set 12,12,base,TFTSet12,14.22,TFT_ArmoryKeyCompleted,Completed Item Anvil,8,10,70,1,0,10,10,100,0,,0
Set 12,12,base,TFTSet12,14.22,TFT_ArmoryKeyComponent,Component Anvil,8,10,70,1,0,10,10,100,0,,0
Set 12,12,base,TFTSet12,14.22,TFT_ArmoryKeySupport,Support item anvil,8,10,70,1,0,10,10,100,0,,0
Set 12,12,base,TFTSet12,14.22,TFT5_EmblemArmoryKey,Tome of Traits,8,10,,1,0,10,10,100,0,,0
Set 12,12,base,TFTSet12,14.22,TFT12_EldritchMalphite,Dark Monolith,11,800,100,0.75,1,85,75,60,30,0.25,1.4
Set 12,12,base,TFTSet12,14.22,TFT12_WitchFrog,Frog,11,,30,0.8,1,,20,100,0,0.25,1.4
Set 12,12,base,TFTSet12,14.22,TFT12_WinterStatue,Ice Soldier,11,,80,0.75,1,45,45,0,0,0.25,1.4
Set 12,12,base,TFTSet12,14.22,TFT12_EldritchVolibear,Many-Eyed Beast,11,1100,200,0.8,1,90,90,90,50,0.25,1.4
Set 12,12,base,TFTSet12,14.22,TFT6_MercenaryChest,Mercenary Chest,11,1,0,,0,0,,12,0,0.25,1.3
Set 12,12,base,TFTSet12,14.22,TFT12_ShyvanaDragon,Shyvana,11,,60,0.8,1,,20,100,0,0.25,1.4
Set 12,12,base,TFTSet12,14.22,TFT12_NeekoCrab,Sru_Crab,11,,75,0.8,1,,20,100,0,0.25,1.4
Set 12,12,base,TFTSet12,14.22,TFT12_EldritchBigVolibear,Stormbringer,11,2000,400,1,1,250,250,70,70,0.25,1.4
Set 12,12,base,TFTSet12,14.22,TFT12_SwainDemonForm,Swain,11,,70,0.8,1,,20,100,0,0.25,1.4
Set 12,12,base,TFTSet12,14.22,TFT12_EldritchDaisy,Tainted Golem,11,450,65,0.7,1,60,60,80,40,0.25,1.4
Set 12,12,base,TFTSet12,14.22,TFT12_Yuumi,Yuumi,11,600,15,0.8,1,,20,0,0,0.25,1.4
Set 13,13,base,TFTSet13,15.6,TFT13_Amumu,Amumu,1,600,45,0.6,1,35,35,0,0,0.25,1.4
Set 13,13,base,TFTSet13,15.6,TFT13_Darius,Darius,1,600,55,0.7,1,40,40,70,30,0.25,1.4
Set 13,13,base,TFTSet13,15.6,TFT13_Draven,Draven,1,500,55,0.7,4,15,15,60,30,0.25,1.4
Set 13,13,base,TFTSet13,15.6,TFT_ElderDragon,Elder Dragon,1,10000,900,0.8,2,50,50,0,0,0.25,1.4
Set 13,13,base,TFTSet13,15.6,TFT_BlueGolem,Golem,1,600,55,0.55,1,40,40,100,30,0.25,1.4
Set 13,13,base,TFTSet13,15.6,TFT13_Irelia,Irelia,1,700,45,0.6,1,40,40,70,30,0.25,1.4
Set 13,13,base,TFTSet13,15.6,TFT_Krug,Krug,1,1200,110,0.8,1,50,25,0,0,0.25,1.4
Set 13,13,base,TFTSet13,15.6,TFT13_Lux,Lux,1,500,30,0.7,4,20,20,50,0,0.25,1.4
Set 13,13,base,TFTSet13,15.6,TFT13_Shooter,Maddie,1,500,50,0.7,6,15,15,120,20,0.25,1.4
Set 13,13,base,TFTSet13,15.6,TFT13_Morgana,Morgana,1,500,30,0.7,4,20,20,40,0,0.25,1.4
Set 13,13,base,TFTSet13,15.6,TFT_Murkwolf,Murk Wolf,1,1300,230,1,1,15,15,0,0,0.25,1.4
Set 13,13,base,TFTSet13,15.6,TFT_MurkwolfMini,Murkwolf,1,550,135,1,1,15,15,0,0,0.25,1.4
Set 13,13,base,TFTSet13,15.6,TFT13_Blue,Powder,1,500,30,0.75,4,15,15,90,0,0.25,1.4
Set 13,13,base,TFTSet13,15.6,TFT_Razorbeak,Razorbeak,1,2400,230,0.8,1,25,25,0,0,0.25,1.4
Set 13,13,base,TFTSet13,15.6,TFT_RazorbeakMini,Razorbeak,1,1450,180,0.8,1,25,25,0,0,0.25,1.4
Set 13,13,base,TFTSet13,15.6,TFT_RiftHerald,Rift Herald,1,10000,600,1,1,100,100,0,0,0.25,1.4
Set 13,13,base,TFTSet13,15.6,TFT9_SLIME_Crab,Rift Scuttler,1,,20,0.8,1,10,10,100,0,0.25,1.4
Set 13,13,base,TFTSet13,15.6,TFT13_Singed,Singed,1,650,55,0.6,1,40,40,50,0,0.25,1.4
Set 13,13,base,TFTSet13,15.6,TFT13_Fish,Steb,1,650,55,0.55,1,45,45,75,25,0.25,1.4
Set 13,13,base,TFTSet13,15.6,TFT_TrainingDummy,Training Dummy,1,550,50,0.4,1,30,30,0,0,,0
Set 13,13,base,TFTSet13,15.6,TFT13_Trundle,Trundle,1,650,50,0.65,1,40,40,80,30,0.25,1.4
Set 13,13,base,TFTSet13,15.6,TFT13_Vex,Vex,1,450,30,0.7,4,15,15,60,0,0.25,1.4
Set 13,13,base,TFTSet13,15.6,TFT13_Red,Violet,1,650,46,0.8,1,40,40,65,20,0.25,1.4
Set 13,13,base,TFTSet13,15.6,TFT_Voidspawn,Voidspawn,1,,0,0.75,1,30,30,0,0,0.25,1.4
Set 13,13,base,TFTSet13,15.6,TFT13_Zyra,Zyra,1,500,30,0.7,4,20,20,60,10,0.25,1.4
Set 13,13,base,TFTSet13,15.6,TFT13_Akali,Akali,2,700,45,0.75,1,45,45,55,0,0.25,1.4
Set 13,13,base,TFTSet13,15.6,TFT13_Camille,Camille,2,700,55,0.75,1,45,45,25,0,0.25,1.4
Set 13,13,base,TFTSet13,15.6,TFT13_Leona,Leona,2,800,55,0.6,1,50,50,65,20,0.25,1.4
Set 13,13,base,TFTSet13,15.6,TFT13_Nocturne,Nocturne,2,700,63,0.8,1,45,45,40,0,0.25,1.4
Set 13,13,base,TFTSet13,15.6,TFT13_Rell,Rell,2,800,60,0.6,1,45,45,90,40,0.25,1.4
Set 13,13,base,TFTSet13,15.6,TFT13_RenataGlasc,Renata Glasc,2,600,35,0.7,4,20,20,85,20,0.25,1.4
Set 13,13,base,TFTSet13,15.6,TFT13_Sett,Sett,2,850,60,0.6,1,50,50,100,50,0.25,1.4
Set 13,13,base,TFTSet13,15.6,TFT13_Tristana,Tristana,2,550,42,0.75,4,20,20,60,20,0.25,1.4
Set 13,13,base,TFTSet13,15.6,TFT13_Urgot,Urgot,2,650,55,0.75,2,40,40,90,45,0.25,1.4
Set 13,13,base,TFTSet13,15.6,TFT13_Prime,Vander,2,800,55,0.7,1,45,45,50,0,0.25,1.4
Set 13,13,base,TFTSet13,15.6,TFT13_Vladimir,Vladimir,2,800,45,0.65,1,45,45,65,0,0.25,1.4
Set 13,13,base,TFTSet13,15.6,TFT13_Zeri,Zeri,2,600,51,0.75,6,20,20,3,0,0.25,1.4
Set 13,13,base,TFTSet13,15.6,TFT13_Ziggs,Ziggs,2,600,35,0.7,4,20,20,60,15,0.25,1.4
Set 13,13,base,TFTSet13,15.6,TFT13_Blitzcrank,Blitzcrank,3,850,60,0.6,1,50,50,70,20,0.25,1.4
Set 13,13,base,TFTSet13,15.6,TFT13_Cassiopeia,Cassiopeia,3,700,40,0.75,4,25,25,40,0,0.25,1.4
Set 13,13,base,TFTSet13,15.6,TFT13_Ezreal,Ezreal,3,700,60,0.75,4,25,25,60,0,0.25,1.4
Set 13,13,base,TFTSet13,15.6,TFT13_Gangplank,Gangplank,3,700,50,0.5,1,0,,10,0,0.25,1.4
Set 13,13,base,TFTSet13,15.6,TFT13_KogMaw,Kog'Maw,3,650,15,0.75,4,25,25,40,0,0.25,1.4
Set 13,13,base,TFTSet13,15.6,TFT13_Beardy,Loris,3,850,50,0.65,1,50,50,80,40,0.25,1.4
Set 13,13,base,TFTSet13,15.6,TFT13_Nami,Nami,3,700,40,0.7,4,25,25,60,0,0.25,1.4
Set 13,13,base,TFTSet13,15.6,TFT13_NunuWillump,Nunu & Willump,3,800,50,0.6,1,50,50,100,50,0.25,1.4
Set 13,13,base,TFTSet13,15.6,TFT13_Chainsaw,Renni,3,850,55,0.65,1,50,50,90,40,0.25,1.4
Set 13,13,base,TFTSet13,15.6,TFT13_FlyGuy,Scar,3,800,50,0.65,1,50,50,170,80,0.25,1.4
Set 13,13,base,TFTSet13,15.6,TFT13_Gremlin,Smeech,3,777,70,0.8,1,50,50,70,20,0.25,1.4
Set 13,13,base,TFTSet13,15.6,TFT13_Swain,Swain,3,650,50,0.5,1,0,,10,0,0.25,1.4
Set 13,13,base,TFTSet13,15.6,TFT13_TwistedFate,Twisted Fate,3,700,35,0.7,4,25,25,75,25,0.25,1.4
Set 13,13,base,TFTSet13,15.6,TFT13_Ambessa,Ambessa,4,1100,70,0.8,1,50,50,70,30,0.25,1.4
Set 13,13,base,TFTSet13,15.6,TFT13_Corki,Corki,4,850,70,0.75,4,30,30,60,0,0.25,1.4
Set 13,13,base,TFTSet13,15.6,TFT13_DrMundo,Dr. Mundo,4,1100,60,0.65,1,66,66,100,30,0.25,1.4
Set 13,13,base,TFTSet13,15.6,TFT13_Ekko,Ekko,4,1100,50,0.85,1,60,60,50,0,0.25,1.4
Set 13,13,base,TFTSet13,15.6,TFT13_Elise,Elise,4,750,50,0.5,1,0,,10,0,0.25,1.4
Set 13,13,base,TFTSet13,15.6,TFT13_Garen,Garen,4,1000,65,0.6,1,60,60,125,60,0.25,1.4
Set 13,13,base,TFTSet13,15.6,TFT13_Heimerdinger,Heimerdinger,4,800,40,0.75,4,30,30,40,0,0.25,1.4
Set 13,13,base,TFTSet13,15.6,TFT13_Illaoi,Illaoi,4,1100,70,0.65,1,60,60,125,65,0.25,1.4
Set 13,13,base,TFTSet13,15.6,TFT13_Silco,Silco,4,800,40,0.75,4,30,30,80,30,0.25,1.4
Set 13,13,base,TFTSet13,15.6,TFT13_Twitch,Twitch,4,800,71,0.75,6,30,30,40,0,0.25,1.4
Set 13,13,base,TFTSet13,15.6,TFT13_Vi,Vi,4,1100,75,0.85,1,50,50,100,40,0.25,1.4
Set 13,13,base,TFTSet13,15.6,TFT13_Zoe,Zoe,4,800,40,0.75,4,30,30,80,20,0.25,1.4
Set 13,13,base,TFTSet13,15.6,TFT13_Caitlyn,Caitlyn,5,900,80,0.55,13,40,40,50,0,0.25,1.4
Set 13,13,base,TFTSet13,15.6,TFT13_Jayce,Jayce,5,900,50,0.5,1,0,,10,0,0.25,1.4
Set 13,13,base,TFTSet13,15.6,TFT13_Jinx,Jinx,5,900,60,0.8,4,40,40,50,0,0.25,1.4
Set 13,13,base,TFTSet13,15.6,TFT13_LeBlanc,LeBlanc,5,900,50,0.85,4,40,40,90,45,0.25,1.4
Set 13,13,base,TFTSet13,15.6,TFT13_Malzahar,Malzahar,5,950,45,0.8,4,40,40,90,30,0.25,1.4
Set 13,13,base,TFTSet13,15.6,TFT13_Mordekaiser,Mordekaiser,5,1200,75,0.55,1,70,70,100,25,0.25,1.4
Set 13,13,base,TFTSet13,15.6,TFT13_Rumble,Rumble,5,1200,60,0.8,1,65,65,120,40,0.25,1.4
Set 13,13,base,TFTSet13,15.6,TFT13_Lieutenant,Sevika,5,1277,80,0.9,1,60,60,50,0,0.25,1.4
Set 13,13,base,TFTSet13,15.6,TFT_ArmoryKeyOrnn,Artifact Item Anvil,8,10,70,1,0,10,10,100,0,,0
Set 13,13,base,TFTSet13,15.6,TFT_ArmoryKeyCompleted,Completed Item Anvil,8,10,70,1,0,10,10,100,0,,0
Set 13,13,base,TFTSet13,15.6,TFT_ArmoryKeyComponent,Component Anvil,8,10,70,1,0,10,10,100,0,,0
Set 13,13,base,TFTSet13,15.6,TFT_ArmoryKeySupport,Support item anvil,8,10,70,1,0,10,10,100,0,,0
Set 13,13,base,TFTSet13,15.6,TFT5_EmblemArmoryKey,Tome of Traits,8,10,,1,0,10,10,100,0,,0
Set 13,13,base,TFTSet13,15.6,TFT13_HoverboardProp,ApheliosTurret,11,,,0.8,1,,20,100,0,0.25,1.4
Set 13,13,base,TFTSet13,15.6,TFT13_Blue_Monkey,Blue_Monkey,11,,,0.8,1,,20,100,0,0.25,1.4
Set 13,13,base,TFTSet13,15.6,TFT13_EliseSpider,EliseSpider,11,,,0.8,1,,20,100,0,0.25,1.4
Set 13,13,base,TFTSet13,15.6,TFT13_JayceSummon,Hextech Forge,11,,50,0.5,10,0,,0,0,0.25,1.4
Set 13,13,base,TFTSet13,15.6,TFT6_MercenaryChest,Mercenary Chest,11,1,0,,0,0,,12,0,0.25,1.3
Set 13,13,base,TFTSet13,15.6,TFT13_Silco_Monstrosity,SRU_Horde_Mini,11,,,0.8,1,50,50,100,0,,1.4
Set 13,13,base,TFTSet13,15.6,TFT13_Sion,Sion,11,750,50,0.7,1,0,,120,120,0.25,1.4
Set 13,13,base,TFTSet13,15.6,TFT13_SwainDemonForm,SwainDemonForm,11,,,0.8,1,,20,100,0,0.25,1.4
Set 13.5,13,mid,TFTSet13_Evolved,15.6,TFT13_Amumu,Amumu,1,600,45,0.6,1,35,35,0,0,0.25,1.4
Set 13.5,13,mid,TFTSet13_Evolved,15.6,TFT13_Darius,Darius,1,600,55,0.7,1,40,40,70,30,0.25,1.4
Set 13.5,13,mid,TFTSet13_Evolved,15.6,TFT13_Draven,Draven,1,500,55,0.7,4,15,15,60,30,0.25,1.4
Set 13.5,13,mid,TFTSet13_Evolved,15.6,TFT_ElderDragon,Elder Dragon,1,10000,900,0.8,2,50,50,0,0,0.25,1.4
Set 13.5,13,mid,TFTSet13_Evolved,15.6,TFT_BlueGolem,Golem,1,600,55,0.55,1,40,40,100,30,0.25,1.4
Set 13.5,13,mid,TFTSet13_Evolved,15.6,TFT13_Irelia,Irelia,1,700,45,0.6,1,40,40,70,30,0.25,1.4
Set 13.5,13,mid,TFTSet13_Evolved,15.6,TFT_Krug,Krug,1,1200,110,0.8,1,50,25,0,0,0.25,1.4
Set 13.5,13,mid,TFTSet13_Evolved,15.6,TFT13_Lux,Lux,1,500,30,0.7,4,20,20,50,0,0.25,1.4
Set 13.5,13,mid,TFTSet13_Evolved,15.6,TFT13_Shooter,Maddie,1,500,50,0.7,6,15,15,120,20,0.25,1.4
Set 13.5,13,mid,TFTSet13_Evolved,15.6,TFT13_Morgana,Morgana,1,500,30,0.7,4,20,20,40,0,0.25,1.4
Set 13.5,13,mid,TFTSet13_Evolved,15.6,TFT_Murkwolf,Murk Wolf,1,1300,230,1,1,15,15,0,0,0.25,1.4
Set 13.5,13,mid,TFTSet13_Evolved,15.6,TFT_MurkwolfMini,Murkwolf,1,550,135,1,1,15,15,0,0,0.25,1.4
Set 13.5,13,mid,TFTSet13_Evolved,15.6,TFT13_Blue,Powder,1,500,30,0.75,4,15,15,90,0,0.25,1.4
Set 13.5,13,mid,TFTSet13_Evolved,15.6,TFT_Razorbeak,Razorbeak,1,2400,230,0.8,1,25,25,0,0,0.25,1.4
Set 13.5,13,mid,TFTSet13_Evolved,15.6,TFT_RazorbeakMini,Razorbeak,1,1450,180,0.8,1,25,25,0,0,0.25,1.4
Set 13.5,13,mid,TFTSet13_Evolved,15.6,TFT_RiftHerald,Rift Herald,1,10000,600,1,1,100,100,0,0,0.25,1.4
Set 13.5,13,mid,TFTSet13_Evolved,15.6,TFT9_SLIME_Crab,Rift Scuttler,1,,20,0.8,1,10,10,100,0,0.25,1.4
Set 13.5,13,mid,TFTSet13_Evolved,15.6,TFT13_Singed,Singed,1,650,55,0.6,1,40,40,50,0,0.25,1.4
Set 13.5,13,mid,TFTSet13_Evolved,15.6,TFT13_Fish,Steb,1,650,55,0.55,1,45,45,75,25,0.25,1.4
Set 13.5,13,mid,TFTSet13_Evolved,15.6,TFT_TrainingDummy,Training Dummy,1,550,50,0.4,1,30,30,0,0,,0
Set 13.5,13,mid,TFTSet13_Evolved,15.6,TFT13_Trundle,Trundle,1,650,50,0.65,1,40,40,80,30,0.25,1.4
Set 13.5,13,mid,TFTSet13_Evolved,15.6,TFT13_Vex,Vex,1,450,30,0.7,4,15,15,60,0,0.25,1.4
Set 13.5,13,mid,TFTSet13_Evolved,15.6,TFT13_Red,Violet,1,650,46,0.8,1,40,40,65,20,0.25,1.4
Set 13.5,13,mid,TFTSet13_Evolved,15.6,TFT_Voidspawn,Voidspawn,1,,0,0.75,1,30,30,0,0,0.25,1.4
Set 13.5,13,mid,TFTSet13_Evolved,15.6,TFT13_Zyra,Zyra,1,500,30,0.7,4,20,20,60,10,0.25,1.4
Set 13.5,13,mid,TFTSet13_Evolved,15.6,TFT13_Akali,Akali,2,700,45,0.75,1,45,45,55,0,0.25,1.4
Set 13.5,13,mid,TFTSet13_Evolved,15.6,TFT13_Camille,Camille,2,700,55,0.75,1,45,45,25,0,0.25,1.4
Set 13.5,13,mid,TFTSet13_Evolved,15.6,TFT13_Leona,Leona,2,800,55,0.6,1,50,50,65,20,0.25,1.4
Set 13.5,13,mid,TFTSet13_Evolved,15.6,TFT13_Nocturne,Nocturne,2,700,63,0.8,1,45,45,40,0,0.25,1.4
Set 13.5,13,mid,TFTSet13_Evolved,15.6,TFT13_Rell,Rell,2,800,60,0.6,1,45,45,90,40,0.25,1.4
Set 13.5,13,mid,TFTSet13_Evolved,15.6,TFT13_RenataGlasc,Renata Glasc,2,600,35,0.7,4,20,20,85,20,0.25,1.4
Set 13.5,13,mid,TFTSet13_Evolved,15.6,TFT13_Sett,Sett,2,850,60,0.6,1,50,50,100,50,0.25,1.4
Set 13.5,13,mid,TFTSet13_Evolved,15.6,TFT13_Tristana,Tristana,2,550,42,0.75,4,20,20,60,20,0.25,1.4
Set 13.5,13,mid,TFTSet13_Evolved,15.6,TFT13_Urgot,Urgot,2,650,55,0.75,2,40,40,90,45,0.25,1.4
Set 13.5,13,mid,TFTSet13_Evolved,15.6,TFT13_Prime,Vander,2,800,55,0.7,1,45,45,50,0,0.25,1.4
Set 13.5,13,mid,TFTSet13_Evolved,15.6,TFT13_Vladimir,Vladimir,2,800,45,0.65,1,45,45,65,0,0.25,1.4
Set 13.5,13,mid,TFTSet13_Evolved,15.6,TFT13_Zeri,Zeri,2,600,51,0.75,6,20,20,3,0,0.25,1.4
Set 13.5,13,mid,TFTSet13_Evolved,15.6,TFT13_Ziggs,Ziggs,2,600,35,0.7,4,20,20,60,15,0.25,1.4
Set 13.5,13,mid,TFTSet13_Evolved,15.6,TFT13_Blitzcrank,Blitzcrank,3,850,60,0.6,1,50,50,70,20,0.25,1.4
Set 13.5,13,mid,TFTSet13_Evolved,15.6,TFT13_Cassiopeia,Cassiopeia,3,700,40,0.75,4,25,25,40,0,0.25,1.4
Set 13.5,13,mid,TFTSet13_Evolved,15.6,TFT13_Ezreal,Ezreal,3,700,60,0.75,4,25,25,60,0,0.25,1.4
Set 13.5,13,mid,TFTSet13_Evolved,15.6,TFT13_Gangplank,Gangplank,3,700,50,0.5,1,0,,10,0,0.25,1.4
Set 13.5,13,mid,TFTSet13_Evolved,15.6,TFT13_KogMaw,Kog'Maw,3,650,15,0.75,4,25,25,40,0,0.25,1.4
Set 13.5,13,mid,TFTSet13_Evolved,15.6,TFT13_Beardy,Loris,3,850,50,0.65,1,50,50,80,40,0.25,1.4
Set 13.5,13,mid,TFTSet13_Evolved,15.6,TFT13_Nami,Nami,3,700,40,0.7,4,25,25,60,0,0.25,1.4
Set 13.5,13,mid,TFTSet13_Evolved,15.6,TFT13_NunuWillump,Nunu & Willump,3,800,50,0.6,1,50,50,100,50,0.25,1.4
Set 13.5,13,mid,TFTSet13_Evolved,15.6,TFT13_Chainsaw,Renni,3,850,55,0.65,1,50,50,90,40,0.25,1.4
Set 13.5,13,mid,TFTSet13_Evolved,15.6,TFT13_FlyGuy,Scar,3,800,50,0.65,1,50,50,170,80,0.25,1.4
Set 13.5,13,mid,TFTSet13_Evolved,15.6,TFT13_Gremlin,Smeech,3,777,70,0.8,1,50,50,70,20,0.25,1.4
Set 13.5,13,mid,TFTSet13_Evolved,15.6,TFT13_Swain,Swain,3,650,50,0.5,1,0,,10,0,0.25,1.4
Set 13.5,13,mid,TFTSet13_Evolved,15.6,TFT13_TwistedFate,Twisted Fate,3,700,35,0.7,4,25,25,75,25,0.25,1.4
