set_label,set_number,set_stage,set_mutator,patch,champion_api_name,champion_name,ability_name,variable_name,star1_3,idx0,idx1,idx2,idx3,idx4,idx5,idx6
Set 9.5,9,mid,TFTSet9_Stage2,13.23,TFT9_Silco,Silco,Undercity Tactics,ShimmerDuration,6/6/10,0,6,6,10,0,0,0
Set 9.5,9,mid,TFTSet9_Stage2,13.23,TFT9_Sion,Sion,Glory in Death,ADPercent,2.25/2.35/5,0,2.25,2.35,5,0,0,0
Set 9.5,9,mid,TFTSet9_Stage2,13.23,TFT9_Sion,Sion,Glory in Death,AttackSpeedPct,1.5/1.5/10,1.5,1.5,1.5,10,1.5,1.5,1.5
Set 9.5,9,mid,TFTSet9_Stage2,13.23,TFT9_Sion,Sion,Glory in Death,DashRangeBonus,3,3,3,3,3,3,3,3
Set 9.5,9,mid,TFTSet9_Stage2,13.23,TFT9_Sion,Sion,Glory in Death,DecayHealthPct,0.2/0.13/0,0,0.2,0.13,0,0,0,0
Set 9.5,9,mid,TFTSet9_Stage2,13.23,TFT9_Sion,Sion,Glory in Death,MoveSpeed,400/400/800,400,400,400,800,400,400,400
Set 9.5,9,mid,TFTSet9_Stage2,13.23,TFT9_Sion,Sion,Glory in Death,ReviveHealthPct,1,1,1,1,1,1,1,1
Set 9.5,9,mid,TFTSet9_Stage2,13.23,TFT9_Sion,Sion,Glory in Death,StunDuration,1.25/1.5/15,0,1.25,1.5,15,0,0,0
Set 9.5,9,mid,TFTSet9_Stage2,13.23,TFT9_Sion,Sion,Glory in Death,ThreeStarBonusAD,0/0/4,0,0,0,4,0,0,0
Set 9.5,9,mid,TFTSet9_Stage2,13.23,TFT9_Sona,Sona,Crescendo,AttackSpeed,20/25/35,0,20,25,35,0,0,0
Set 9.5,9,mid,TFTSet9_Stage2,13.23,TFT9_Sona,Sona,Crescendo,FalloffPercent,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33
Set 9.5,9,mid,TFTSet9_Stage2,13.23,TFT9_Sona,Sona,Crescendo,MagicDamage,170/255/420,0,170,255,420,0,0,0
Set 9.5,9,mid,TFTSet9_Stage2,13.23,TFT9_Soraka,Soraka,Astral Infusion,Duration,5,5,5,5,5,5,5,5
Set 9.5,9,mid,TFTSet9_Stage2,13.23,TFT9_Soraka,Soraka,Astral Infusion,EmpoweredHealPercent,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33
Set 9.5,9,mid,TFTSet9_Stage2,13.23,TFT9_Soraka,Soraka,Astral Infusion,EmpoweredHealThreshold,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Set 9.5,9,mid,TFTSet9_Stage2,13.23,TFT9_Soraka,Soraka,Astral Infusion,Heal,140/160/180,0,140,160,180,0,0,0
Set 9.5,9,mid,TFTSet9_Stage2,13.23,TFT9_Soraka,Soraka,Astral Infusion,MagicDamage,120/180/280,60,120,180,280,60,60,60
Set 9.5,9,mid,TFTSet9_Stage2,13.23,TFT9_Soraka,Soraka,Astral Infusion,NumberOfStars,5,5,5,5,5,5,5,5
Set 9.5,9,mid,TFTSet9_Stage2,13.23,TFT_ArmoryKeySupport,Support item anvil,Support item anvil,RoundsToHatch,2,2,2,2,2,2,2,2
Set 9.5,9,mid,TFTSet9_Stage2,13.23,TFT9_Swain,Swain,Demonflare,BonusMaxHealth,325/375/550,200,325,375,550,500,575,650
Set 9.5,9,mid,TFTSet9_Stage2,13.23,TFT9_Swain,Swain,Demonflare,BuffDuration,5,5,5,5,5,5,5,5
Set 9.5,9,mid,TFTSet9_Stage2,13.23,TFT9_Swain,Swain,Demonflare,DamagePerTick,25/40/60,0,25,40,60,160,200,240
Set 9.5,9,mid,TFTSet9_Stage2,13.23,TFT9_Swain,Swain,Demonflare,SecondaryBonusMaxHealth,225/260/385,200,225,260,385,200,200,200
Set 9.5,9,mid,TFTSet9_Stage2,13.23,TFT9_Swain,Swain,Demonflare,SecondaryDamage,100/160/300,20,100,160,300,20,20,20
Set 9.5,9,mid,TFTSet9_Stage2,13.23,TFT9_THex,T-Hex,Powering Up,FlameBreathDamage,325,325,325,325,325,325,325,325
Set 9.5,9,mid,TFTSet9_Stage2,13.23,TFT9_THex,T-Hex,Powering Up,FlameBreathDuration,3,3,3,3,3,3,3,3
Set 9.5,9,mid,TFTSet9_Stage2,13.23,TFT9_THex,T-Hex,Powering Up,LingerDuration,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5
Set 9.5,9,mid,TFTSet9_Stage2,13.23,TFT9_Taliyah,Taliyah,Seismic Shove,BoulderDamage,120/180/270,100,120,180,270,100,100,100
Set 9.5,9,mid,TFTSet9_Stage2,13.23,TFT9_Taliyah,Taliyah,Seismic Shove,KnockupDuration,2,1,2,2,2,1,1,1
Set 9.5,9,mid,TFTSet9_Stage2,13.23,TFT9_Taliyah,Taliyah,Seismic Shove,SpellDamage,220/330/495,100,220,330,495,100,100,100
Set 9.5,9,mid,TFTSet9_Stage2,13.23,TFT9_Taric,Taric,Radiance,Duration,4,4,4,4,4,4,4,4
Set 9.5,9,mid,TFTSet9_Stage2,13.23,TFT9_Taric,Taric,Radiance,RedirectPercent,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Set 9.5,9,mid,TFTSet9_Stage2,13.23,TFT9_Taric,Taric,Radiance,ShieldAmount,500/580/680,0,500,580,680,0,0,0
Set 9.5,9,mid,TFTSet9_Stage2,13.23,TFT5_EmblemArmoryKey,Tome of Traits,Tome of Traits,RoundsToHatch,2,2,2,2,2,2,2,2
Set 9.5,9,mid,TFTSet9_Stage2,13.23,TFT9_TwistedFate,Twisted Fate,Stacked Deck,Delay,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25
Set 9.5,9,mid,TFTSet9_Stage2,13.23,TFT9_TwistedFate,Twisted Fate,Stacked Deck,DelayedMagicDamage,155/235/380,175,155,235,380,175,175,175
Set 9.5,9,mid,TFTSet9_Stage2,13.23,TFT9_TwistedFate,Twisted Fate,Stacked Deck,InitialMagicDamage,155/235/355,175,155,235,355,335,375,415
Set 9.5,9,mid,TFTSet9_Stage2,13.23,TFT9_VelKoz,Vel'Koz,Plasma Fission,FalloffPercent,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Set 9.5,9,mid,TFTSet9_Stage2,13.23,TFT9_VelKoz,Vel'Koz,Plasma Fission,MagicDamage,220/330/550,0,220,330,550,0,0,0
Set 9.5,9,mid,TFTSet9_Stage2,13.23,TFT9_Vi,Vi,Blast Shield,ADPercent,3,3,3,3,3,3,3,3
Set 9.5,9,mid,TFTSet9_Stage2,13.23,TFT9_Vi,Vi,Blast Shield,ArmorShredDuration,4,4,4,4,4,4,4,4
Set 9.5,9,mid,TFTSet9_Stage2,13.23,TFT9_Vi,Vi,Blast Shield,ArmorShredPercent,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Set 9.5,9,mid,TFTSet9_Stage2,13.23,TFT9_Vi,Vi,Blast Shield,ShieldAmount,350/400/450,0,350,400,450,0,0,0
Set 9.5,9,mid,TFTSet9_Stage2,13.23,TFT9_Vi,Vi,Blast Shield,ShieldDuration,4,4,4,4,4,4,4,4
Set 9.5,9,mid,TFTSet9_Stage2,13.23,TFT9_VoidRemora,Void Remora,Void Shield,Damage,125,125,125,125,125,125,125,125
Set 9.5,9,mid,TFTSet9_Stage2,13.23,TFT9_VoidRemora,Void Remora,Void Shield,Duration,2,2,2,2,2,2,2,2
Set 9.5,9,mid,TFTSet9_Stage2,13.23,TFT9_VoidRemora,Void Remora,Void Shield,Shield,200,200,200,200,200,200,200,200
Set 9.5,9,mid,TFTSet9_Stage2,13.23,TFT9_Warwick,Warwick,Primal Howl,BonusAttackSpeed,1,1,1,1,1,1,1,1
Set 9.5,9,mid,TFTSet9_Stage2,13.23,TFT9_Warwick,Warwick,Primal Howl,Duration,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Set 9.5,9,mid,TFTSet9_Stage2,13.23,TFT9_Warwick,Warwick,Primal Howl,HealAmount,30/35/40,35,30,35,40,35,35,35
Set 9.5,9,mid,TFTSet9_Stage2,13.23,TFT9_Warwick,Warwick,Primal Howl,StunDuration,1.25/1.5/2,0,1.25,1.5,2,0,0,0
Set 9.5,9,mid,TFTSet9_Stage2,13.23,TFT9_Xayah,Xayah,Featherstrike,ArmorShred,6,6,6,6,6,6,6,6
Set 9.5,9,mid,TFTSet9_Stage2,13.23,TFT9_Xayah,Xayah,Featherstrike,BonusDamagePerFeather,15/25/60,0,15,25,60,0,0,0
Set 9.5,9,mid,TFTSet9_Stage2,13.23,TFT9_Xayah,Xayah,Featherstrike,NumFeathers,7/7/15,9,7,7,15,9,9,9
Set 9.5,9,mid,TFTSet9_Stage2,13.23,TFT9_Xayah,Xayah,Featherstrike,PercentADPerFeather,0.8/0.8/1,0.8,0.8,0.8,1,0.8,0.8,0.8
Set 9.5,9,mid,TFTSet9_Stage2,13.23,TFT9_Xayah,Xayah,Featherstrike,TooltipIoniaBonus,5,5,5,5,5,5,5,5
Set 10,10,base,TFTSet10,14.5,TFT10_Ahri,Ahri,POP/STAR,ExtraCasts,0/0/1,0,0,0,1,1,0,0
Set 10,10,base,TFTSet10,14.5,TFT10_Ahri,Ahri,POP/STAR,HeadlinerAbilityPower,15,15,15,15,15,15,15,15
Set 10,10,base,TFTSet10,14.5,TFT10_Ahri,Ahri,POP/STAR,damage,275/410/820,0,275,410,820,0,0,0
Set 10,10,base,TFTSet10,14.5,TFT10_Ahri,Ahri,POP/STAR,kissDamage,480/720/1440,1.6,480,720,1440,1.6,1.6,1.6
Set 10,10,base,TFTSet10,14.5,TFT10_Ahri,Ahri,POP/STAR,stunduration,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
Set 10,10,base,TFTSet10,14.5,TFT10_Akali_TrueDamage,Akali,Three Point Strike,BASE_DAMAGE,2.75/2.75/5.5,0,2.75,2.75,5.5,0,0,0
Set 10,10,base,TFTSet10,14.5,TFT10_Akali_TrueDamage,Akali,Three Point Strike,BLING_HEAL_PERCENT,20,20,20,20,20,20,20,20
Set 10,10,base,TFTSet10,14.5,TFT10_Akali_TrueDamage,Akali,Three Point Strike,BLING_HEAL_PERCENT_EMPOWERED,40,40,40,40,40,40,40,40
Set 10,10,base,TFTSet10,14.5,TFT10_Akali,Akali,The Baddest,Base_Dash_Damage,80/120/400,0,80,120,400,2,2,2
Set 10,10,base,TFTSet10,14.5,TFT10_Akali,Akali,The Baddest,Base_Strike_Damage,1.9/1.9/3.8,0,1.9,1.9,3.8,0,0,0
Set 10,10,base,TFTSet10,14.5,TFT10_Akali_TrueDamage,Akali,Three Point Strike,HeadlinerAttackSpeed,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Set 10,10,base,TFTSet10,14.5,TFT10_Akali,Akali,The Baddest,HeadlinerAttackSpeed,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Set 10,10,base,TFTSet10,14.5,TFT10_Akali_TrueDamage,Akali,Three Point Strike,HeadlinerHealth,100,100,100,100,100,100,100,100
Set 10,10,base,TFTSet10,14.5,TFT10_Akali,Akali,The Baddest,HeadlinerHealth,100,100,100,100,100,100,100,100
Set 10,10,base,TFTSet10,14.5,TFT10_Akali_TrueDamage,Akali,Three Point Strike,KUNAI_BASE_COUNT,18/18/27,18,18,18,27,18,18,18
Set 10,10,base,TFTSet10,14.5,TFT10_Akali_TrueDamage,Akali,Three Point Strike,MANA_REFUND,12/12/20,5,12,12,20,5,5,5
Set 10,10,base,TFTSet10,14.5,TFT10_Amumu,Amumu,Tantrum,ARRatio,1.5/1.75/2,1,1.5,1.75,2,1,1,1
Set 10,10,base,TFTSet10,14.5,TFT10_Amumu,Amumu,Tantrum,ArmorGain,4,4,4,4,4,4,4,4
Set 10,10,base,TFTSet10,14.5,TFT10_Amumu,Amumu,Tantrum,HeadlinerHealth,150,150,150,150,150,150,150,150
Set 10,10,base,TFTSet10,14.5,TFT10_Amumu,Amumu,Tantrum,MagicDamage,80/120/190,0,80,120,190,0,0,0
Set 10,10,base,TFTSet10,14.5,TFT10_Amumu,Amumu,Tantrum,ManaGain,20,20,20,20,20,20,20,20
Set 10,10,base,TFTSet10,14.5,TFT10_Amumu,Amumu,Tantrum,StackCap,25,25,25,25,25,25,25,25
Set 10,10,base,TFTSet10,14.5,TFT10_Amumu,Amumu,Tantrum,StunDuration,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5
Set 10,10,base,TFTSet10,14.5,TFT10_Annie,Annie,Disintegrate,BonusAS,40,40,40,40,40,40,40,40
Set 10,10,base,TFTSet10,14.5,TFT10_Annie,Annie,Disintegrate,DamageRatio,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
Set 10,10,base,TFTSet10,14.5,TFT10_Annie,Annie,Disintegrate,ExtraCasts,1,1,1,1,1,1,1,1
Set 10,10,base,TFTSet10,14.5,TFT10_Annie,Annie,Disintegrate,HeadlinerAbilityPower,20,20,20,20,20,20,20,20
Set 10,10,base,TFTSet10,14.5,TFT10_Annie,Annie,Disintegrate,HealthThreshold,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35
Set 10,10,base,TFTSet10,14.5,TFT10_Annie,Annie,Disintegrate,MagicDamage,220/330/495,0,220,330,495,0,0,0
Set 10,10,base,TFTSet10,14.5,TFT10_Annie,Annie,Disintegrate,PyromaniaCount,4,4,4,4,4,4,4,4
Set 10,10,base,TFTSet10,14.5,TFT10_Annie,Annie,Disintegrate,SecondaryDamage,80/120/180,0,80,120,180,0,0,0
Set 10,10,base,TFTSet10,14.5,TFT10_Aphelios,Aphelios,Moonlight Lullaby,ADRatio,7.25,7.25,7.25,7.25,7.25,7.25,7.25,7.25
Set 10,10,base,TFTSet10,14.5,TFT10_Aphelios,Aphelios,Moonlight Lullaby,AOEStunDuration,1,1,1,1,1,1,1,1
Set 10,10,base,TFTSet10,14.5,TFT10_Aphelios,Aphelios,Moonlight Lullaby,APMultiplier,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Set 10,10,base,TFTSet10,14.5,TFT10_Aphelios,Aphelios,Moonlight Lullaby,HeadlinerAttackDamage,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
Set 10,10,base,TFTSet10,14.5,TFT10_Aphelios,Aphelios,Moonlight Lullaby,Range,1,1,1,1,1,1,1,1
Set 10,10,base,TFTSet10,14.5,TFT10_Aphelios,Aphelios,Moonlight Lullaby,StunDuration,1.5/1.5/2,0,1.5,1.5,2,2,2,2
Set 10,10,base,TFTSet10,14.5,TFT_ArmoryKeyOrnn,Artifact Item Anvil,Artifact Item Anvil,RoundsToHatch,2,2,2,2,2,2,2,2
Set 10,10,base,TFTSet10,14.5,TFT10_Bard,Bard,Improv,HeadlinerAbilityPower,,,,,,,,
Set 10,10,base,TFTSet10,14.5,TFT10_Bard,Bard,Improv,HeadlinerCastsPerMeep,8,8,8,8,8,8,8,8
Set 10,10,base,TFTSet10,14.5,TFT10_Bard,Bard,Improv,HeadlinerDootDamage,85/125/190,190,85,125,190,190,190,190
Set 10,10,base,TFTSet10,14.5,TFT10_Bard,Bard,Improv,Heal,120/150/180,0,120,150,180,0,0,0
Set 10,10,base,TFTSet10,14.5,TFT10_Bard,Bard,Improv,NumNotes,4,0,4,4,4,0,0,0
Set 10,10,base,TFTSet10,14.5,TFT10_Bard,Bard,Improv,SingleTarDmg,200/300/450,1,200,300,450,0,0,0
Set 10,10,base,TFTSet10,14.5,TFT10_Bard,Bard,Improv,TipChance,1/1/3,2,1,1,3,0,0,0
Set 10,10,base,TFTSet10,14.5,TFT10_Bard,Bard,Improv,TipGold,1,1,1,1,1,1,1,1
Set 10,10,base,TFTSet10,14.5,TFT10_Bard,Bard,Improv,TipGold_HR,3,3,3,3,3,3,3,3
Set 10,10,base,TFTSet10,14.5,TFT10_Blitzcrank,Blitzcrank,Boogie Barrier,BaseShieldAmount,600/750/2000,0,600,750,2000,0,0,0
Set 10,10,base,TFTSet10,14.5,TFT10_Blitzcrank,Blitzcrank,Boogie Barrier,BaseZapDamage,100/150/1000,0,100,150,1000,0,0,0
Set 10,10,base,TFTSet10,14.5,TFT10_Blitzcrank,Blitzcrank,Boogie Barrier,Duration,5,5,5,5,5,5,5,5
Set 10,10,base,TFTSet10,14.5,TFT10_Blitzcrank,Blitzcrank,Boogie Barrier,EnhancedPeriod,1,1,1,1,1,1,1,1
Set 10,10,base,TFTSet10,14.5,TFT10_Blitzcrank,Blitzcrank,Boogie Barrier,HeadlinerHealth,200,200,200,200,200,200,200,200
Set 10,10,base,TFTSet10,14.5,TFT10_Blitzcrank,Blitzcrank,Boogie Barrier,HealthRatio,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
Set 10,10,base,TFTSet10,14.5,TFT10_Blitzcrank,Blitzcrank,Boogie Barrier,Period,2,2,2,2,2,2,2,2
Set 10,10,base,TFTSet10,14.5,TFT10_Caitlyn,Caitlyn,Champ Hunt,ADPercent,3.6/3.6/7.5,2,3.6,3.6,7.5,2,2,2
Set 10,10,base,TFTSet10,14.5,TFT10_Caitlyn,Caitlyn,Champ Hunt,APRatio,0.4/0.6/2,0,0.4,0.6,2,0,0,0
Set 10,10,base,TFTSet10,14.5,TFT10_Caitlyn,Caitlyn,Champ Hunt,HeadlinerAttackDamage,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
Set 10,10,base,TFTSet10,14.5,TFT10_Caitlyn,Caitlyn,Champ Hunt,HeadlinerShotDamage,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
Set 10,10,base,TFTSet10,14.5,TFT10_Caitlyn,Caitlyn,Champ Hunt,NumShots,4,4,4,4,4,4,4,4
Set 10,10,base,TFTSet10,14.5,TFT_ArmoryKeyCompleted,Completed Item Anvil,Completed Item Anvil,RoundsToHatch,2,2,2,2,2,2,2,2
Set 10,10,base,TFTSet10,14.5,TFT_ArmoryKeyComponent,Component Anvil,Component Anvil,RoundsToHatch,2,2,2,2,2,2,2,2
Set 10,10,base,TFTSet10,14.5,TFT10_Corki,Corki,Blown to 8 Bits,DurationIncreasePerAPPercent,1,1,1,1,1,1,1,1
Set 10,10,base,TFTSet10,14.5,TFT10_Corki,Corki,Blown to 8 Bits,HeadlinerAttackDamage,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Set 10,10,base,TFTSet10,14.5,TFT10_Corki,Corki,Blown to 8 Bits,RocketDamage,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2
Set 10,10,base,TFTSet10,14.5,TFT10_Corki,Corki,Blown to 8 Bits,WoundDuration,5,5,5,5,5,5,5,5
Set 10,10,base,TFTSet10,14.5,TFT10_Ekko,Ekko,Record Scratch,BASE_DAMAGE,60/90/145,0,60,90,145,0,0,0
Set 10,10,base,TFTSet10,14.5,TFT10_Ekko,Ekko,Record Scratch,HEAL_AMOUNT,100,100,100,100,100,100,100,100
Set 10,10,base,TFTSet10,14.5,TFT10_Ekko,Ekko,Record Scratch,HEAL_AMOUNT_EMPOWERED,200,200,200,200,200,200,200,200
Set 10,10,base,TFTSet10,14.5,TFT10_Ekko,Ekko,Record Scratch,HEAL_TICKRATE,1,1,1,1,1,1,1,1
Set 10,10,base,TFTSet10,14.5,TFT10_Ekko,Ekko,Record Scratch,HeadlinerAbilityPower,20,20,20,20,20,20,20,20
Set 10,10,base,TFTSet10,14.5,TFT10_Ekko,Ekko,Record Scratch,HeadlinerHealth,200,200,200,200,200,200,200,200
Set 10,10,base,TFTSet10,14.5,TFT10_Ekko,Ekko,Record Scratch,SHIELD_BASE,400/450/550,300,400,450,550,600,300,300
Set 10,10,base,TFTSet10,14.5,TFT10_Ekko,Ekko,Record Scratch,SHIELD_DURATION,4,4,4,4,4,4,4,4
Set 10,10,base,TFTSet10,14.5,TFT10_Ekko,Ekko,Record Scratch,STUN_DURATION,1,1,1,1,1,1,1,1
Set 10,10,base,TFTSet10,14.5,TFT10_Evelynn,Evelynn,Whiplash,AttackSpeedPercent,150,0,150,150,150,150,150,150
Set 10,10,base,TFTSet10,14.5,TFT10_Evelynn,Evelynn,Whiplash,Duration,4,0,4,4,4,4,4,4
Set 10,10,base,TFTSet10,14.5,TFT10_Evelynn,Evelynn,Whiplash,HeadlinerAbilityPower,20,20,20,20,20,20,20,20
Set 10,10,base,TFTSet10,14.5,TFT10_Evelynn,Evelynn,Whiplash,HeadlinerHealth,100,100,100,100,100,100,100,100
Set 10,10,base,TFTSet10,14.5,TFT10_Evelynn,Evelynn,Whiplash,Healing,25/30/35,0,25,30,35,20,20,20
Set 10,10,base,TFTSet10,14.5,TFT10_Evelynn,Evelynn,Whiplash,MagicDamage,200/300/450,0,200,300,450,0,0,0
Set 10,10,base,TFTSet10,14.5,TFT10_Ezreal,Ezreal,Crash the Party,ADRatioNormalCast,3.7/3.7/7.4,2.6,3.7,3.7,7.4,2.6,2.6,2.6
Set 10,10,base,TFTSet10,14.5,TFT10_Ezreal,Ezreal,Crash the Party,ADRatioSpecialCast,3.5/3.5/7,0,3.5,3.5,7,0,0,0
Set 10,10,base,TFTSet10,14.5,TFT10_Ezreal,Ezreal,Crash the Party,APRatioSpecialCast,80/120/360,0,80,120,360,0,0,0
Set 10,10,base,TFTSet10,14.5,TFT10_Ezreal,Ezreal,Crash the Party,HeadlinerAttackDamage,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
Set 10,10,base,TFTSet10,14.5,TFT10_Ezreal,Ezreal,Crash the Party,MaxDashDistanceHexesNormalCast,3,3,3,3,3,3,3,3
Set 10,10,base,TFTSet10,14.5,TFT10_Ezreal,Ezreal,Crash the Party,MaxDashDistanceHexesSpecialCast,6,6,6,6,6,6,6,6
Set 10,10,base,TFTSet10,14.5,TFT10_Garen,Garen,Power-Up!,HeadlinerHealth,350,350,350,350,350,350,350,350
Set 10,10,base,TFTSet10,14.5,TFT10_Garen,Garen,Power-Up!,MaxHealthAPScalar,215/245/275,150,215,245,275,150,150,150
Set 10,10,base,TFTSet10,14.5,TFT10_Garen,Garen,Power-Up!,PercentAD,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8
Set 10,10,base,TFTSet10,14.5,TFT10_Garen,Garen,Power-Up!,PercentHealthDamage,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Set 10,10,base,TFTSet10,14.5,TFT10_Garen,Garen,Power-Up!,PercentMaxHealthHealing,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Set 10,10,base,TFTSet10,14.5,TFT10_Gnar,Gnar,Rabid Fandom,ADgain,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7
Set 10,10,base,TFTSet10,14.5,TFT10_Gnar,Gnar,Rabid Fandom,ADpercent,3.35,3,3.35,3.35,3.35,3,3,3
Set 10,10,base,TFTSet10,14.5,TFT10_Gnar,Gnar,Rabid Fandom,HeadlinerHealth,,,,,,,,
Set 10,10,base,TFTSet10,14.5,TFT10_Gnar,Gnar,Rabid Fandom,HealthGain,500/550/600,400,500,550,600,650,650,650
Set 10,10,base,TFTSet10,14.5,TFT10_Gragas,Gragas,Boogie Hour,ATTACK_SCALE,1.5/2/3,0,1.5,2,3,0,0,0
Set 10,10,base,TFTSet10,14.5,TFT10_Gragas,Gragas,Boogie Hour,CCDuration,3,0,3,3,3,3,3,3
Set 10,10,base,TFTSet10,14.5,TFT10_Gragas,Gragas,Boogie Hour,DAMAGE,240/360/555,30,240,360,555,350,350,350
Set 10,10,base,TFTSet10,14.5,TFT10_Gragas,Gragas,Boogie Hour,DURATION,2,2,2,2,2,2,2,2
Set 10,10,base,TFTSet10,14.5,TFT10_Gragas,Gragas,Boogie Hour,HEALING,500/625/750,0,500,625,750,0,0,0
Set 10,10,base,TFTSet10,14.5,TFT10_Gragas,Gragas,Boogie Hour,HeadlinerDR,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Set 10,10,base,TFTSet10,14.5,TFT10_Gragas,Gragas,Boogie Hour,HeadlinerDamageMod,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
Set 10,10,base,TFTSet10,14.5,TFT10_Gragas,Gragas,Boogie Hour,HeadlinerHealth,,,,,,,,
Set 10,10,base,TFTSet10,14.5,TFT10_Illaoi,Illaoi,Drums of the Deep,ArmorScalar,0.6/0.6/5,0,0.6,0.6,5,0,0,0
Set 10,10,base,TFTSet10,14.5,TFT10_Illaoi,Illaoi,Drums of the Deep,Damage,100/150/4000,0,100,150,4000,0,0,0
Set 10,10,base,TFTSet10,14.5,TFT10_Illaoi,Illaoi,Drums of the Deep,DrumNum,3/3/7,3,3,3,7,3,3,3
Set 10,10,base,TFTSet10,14.5,TFT10_Illaoi,Illaoi,Drums of the Deep,Frequency,3,3,3,3,3,3,3,3
Set 10,10,base,TFTSet10,14.5,TFT10_Illaoi,Illaoi,Drums of the Deep,HeadlinerAbilityPower,10,10,10,10,10,10,10,10
Set 10,10,base,TFTSet10,14.5,TFT10_Illaoi,Illaoi,Drums of the Deep,HeadlinerArmor,5,5,5,5,5,5,5,5
Set 10,10,base,TFTSet10,14.5,TFT10_Illaoi,Illaoi,Drums of the Deep,HeadlinerMagicResist,5,5,5,5,5,5,5,5
Set 10,10,base,TFTSet10,14.5,TFT10_Illaoi,Illaoi,Drums of the Deep,HeadlinerTentacleFrequency,2,2,2,2,2,2,2,2
Set 10,10,base,TFTSet10,14.5,TFT10_Illaoi,Illaoi,Drums of the Deep,MRScalar,0.6/0.6/5,0,0.6,0.6,5,0,0,0
Set 10,10,base,TFTSet10,14.5,TFT10_Illaoi,Illaoi,Drums of the Deep,StatBonus,100/150/400,0,100,150,400,60,60,60
Set 10,10,base,TFTSet10,14.5,TFT10_Illaoi,Illaoi,Drums of the Deep,TentacleArmor,1,1,1,1,1,1,1,1
Set 10,10,base,TFTSet10,14.5,TFT10_Illaoi,Illaoi,Drums of the Deep,TentacleMR,1,1,1,1,1,1,1,1
Set 10,10,base,TFTSet10,14.5,TFT10_Jax,Jax,Counter Melody,AttackRadius,1,1,1,1,1,1,1,1
Set 10,10,base,TFTSet10,14.5,TFT10_Jax,Jax,Counter Melody,HeadlinerAbilityPower,20,20,20,20,20,20,20,20
Set 10,10,base,TFTSet10,14.5,TFT10_Jax,Jax,Counter Melody,HeadlinerHealth,200,200,200,200,200,200,200,200
Set 10,10,base,TFTSet10,14.5,TFT10_Jax,Jax,Counter Melody,HexRadiusBeforeRange,1,1,1,1,1,1,1,1
Set 10,10,base,TFTSet10,14.5,TFT10_Jax,Jax,Counter Melody,SlamDamage,240/360/560,0,240,360,560,250,250,250
Set 10,10,base,TFTSet10,14.5,TFT10_Jax,Jax,Counter Melody,SpinDamage,140/210/315,0,140,210,315,0,0,0
Set 10,10,base,TFTSet10,14.5,TFT10_Jax,Jax,Counter Melody,StatBonus,10,10,10,10,10,10,10,10
Set 10,10,base,TFTSet10,14.5,TFT10_Jhin,Jhin,Concerto of Demise in D Minor,BASE_FIRE_RATE,1,1,1,1,1,1,1,1
Set 10,10,base,TFTSet10,14.5,TFT10_Jhin,Jhin,Concerto of Demise in D Minor,BonusManaOnAttack,10,10,10,10,10,10,10,10
Set 10,10,base,TFTSet10,14.5,TFT10_Jhin,Jhin,Concerto of Demise in D Minor,EmpoweredShotBonusTooltipOnly,2,2,2,2,2,2,2,2
Set 10,10,base,TFTSet10,14.5,TFT10_Jhin,Jhin,Concerto of Demise in D Minor,HeadlinerAttackDamage,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
Set 10,10,base,TFTSet10,14.5,TFT10_Jhin,Jhin,Concerto of Demise in D Minor,HeadlinerStartingRifles,1,1,1,1,1,1,1,1
