set_label,set_number,set_stage,set_mutator,set_name_ingame,patch,champion_api_name,champion_name,cost,role,traits,ability_name,mana_cost,initial_mana,ability_desc_resolved,ability_desc_raw,variable_count
Set 9,9,base,TFTSet9,Set9,13.18,TFT9_Katarina,Katarina,3,APReaper,Noxus|Rogue,Voracity,80,20,"Throw three daggers that land next to enemies within @SpellRange@ ((scaleRange)) hexes. Then, teleport to each and deal @ModifiedDamage@ ((scaleAP)) magic damage to adjacent enemies and Wound them for 6 seconds.Wound: Reduce healing received by 33%","Throw three daggers that land next to enemies within <TFTBonus>@SpellRange@ (%i:scaleRange%)</TFTBonus> hexes. Then, teleport to each and deal <magicDamage>@ModifiedDamage@ (%i:scaleAP%)</magicDamage> magic damage to adjacent enemies and <TFTKeyword>Wound</TFTKeyword> them for @WoundDuration@ seconds.<br><br><rules><tftbold>Wound:</tftbold> Reduce healing received by @WoundPercent*100@%</rules>",4
Set 9,9,base,TFTSet9,Set9,13.18,TFT9_Lissandra,Lissandra,3,APCaster,Freljord|Invoker,Frozen Tomb,90,30,Stun the current target for 2 seconds and deal @ModifiedDamage@ ((scaleAP)) magic damage to enemies within 2 hexes of them. They take 10% more damage for the next 4 seconds.,Stun the current target for @StunDuration@ seconds and deal <magicDamage>@ModifiedDamage@ (%i:scaleAP%)</magicDamage> magic damage to enemies within 2 hexes of them. They take @DamageAmp*100@% more damage for the next @DebuffDuration@ seconds.,4
Set 9,9,base,TFTSet9,Set9,13.18,TFT9_RekSai,Rek'Sai,3,ADFighter,Void|Bruiser|Slayer,Furious Bite,75,30,"Deal @TotalDamage@ ((scaleAD)) physical damage to the current target. If they are below 66% Health, deal true damage instead.If this kills the target, rip through them 1 hex and heal for @HealAmount@ ((scaleAP)(scaleHealth)).","Deal <physicalDamage>@TotalDamage@ (%i:scaleAD%)</physicalDamage> physical damage to the current target. If they are below @HealthThreshold*100@% Health, deal true damage instead.<br><br>If this kills the target, rip through them 1 hex and heal for <scaleHealth>@HealAmount@ (%i:scaleAP%%i:scaleHealth%)</scaleHealth>.",3
Set 9,9,base,TFTSet9,Set9,13.18,TFT9_Sona,Sona,3,APCaster,Demacia|Multicaster,Crescendo,90,40,Send a wave of sound at the largest clump of enemies and deal @ModifiedDamage@ ((scaleAP)) magic damage to enemies hit. Allies hit by the wave gain 35/40/45% Attack Speed for 5 seconds.,Send a wave of sound at the largest clump of enemies and deal <magicDamage>@ModifiedDamage@ (%i:scaleAP%)</magicDamage> magic damage to enemies hit. Allies hit by the wave gain <TFTBonus>@AttackSpeed@%</TFTBonus> Attack Speed for @Duration@ seconds.,3
Set 9,9,base,TFTSet9,Set9,13.18,TFT9_Taric,Taric,3,APTank,Targon|Bastion|Sorcerer,Radiance,65,0,Gain @ModifiedShieldAmount@ ((scaleAP)) Shield for 4 seconds. It redirects 50% of the damage received by adjacent allies.,Gain <TFTBonus>@ModifiedShieldAmount@ (%i:scaleAP%)</TFTBonus> Shield for @Duration@ seconds. It redirects @RedirectPercent*100@% of the damage received by adjacent allies.,3
Set 9,9,base,TFTSet9,Set9,13.18,TFT9_VelKoz,Vel'Koz,3,APCaster,Void|Multicaster|Sorcerer,Plasma Fission,60,0,"Fire a plasma bolt towards the current target that deals @ModifiedMagicDamage@ ((scaleAP)) magic damage to the first enemy hit. It then splits in two, dealing 50% less damage whenever it passes through an enemy.","Fire a plasma bolt towards the current target that deals <magicDamage>@ModifiedMagicDamage@ (%i:scaleAP%)</magicDamage> magic damage to the first enemy hit. It then splits in two, dealing @FalloffPercent*100@% less damage whenever it passes through an enemy.",2
Set 9,9,base,TFTSet9,Set9,13.18,TFT9_Aphelios,Aphelios,4,ADCarry,Targon|Gunner,Moonlight Vigil,100,50,"Fire a moon blast at the largest group of enemies that deals @TotalBlastDamage@ ((scaleAD)) physical damage to enemies within 2 hexes. For 7 seconds, equip 3 Chakram, plus 1 more for each enemy hit by the blast. Attacks deal @TotalChakramDamage@ ((scaleAD)) bonus physical damage for each Chakram equipped. Aphelios heals for @ModifiedChakramHealing@ ((scaleAP)) of damage dealt by Chakrams.","Fire a moon blast at the largest group of enemies that deals <physicalDamage>@TotalBlastDamage@ (%i:scaleAD%)</physicalDamage> physical damage to enemies within @BlastSize@ hexes. <br><br>For @ChakramDuration@ seconds, equip @BaseChakramNumber@ Chakram, plus 1 more for each enemy hit by the blast. Attacks deal <physicalDamage>@TotalChakramDamage@ (%i:scaleAD%)</physicalDamage> bonus physical damage for each Chakram equipped. Aphelios heals for <scaleHealth>@ModifiedChakramHealing@ (%i:scaleAP%)</scaleHealth> of damage dealt by Chakrams.",7
Set 9,9,base,TFTSet9,Set9,13.18,TFT9_Azir,Azir,4,APCarry,Shurima|Strategist,Arise!,50,40,"Passive: Every third attack, a Sand Soldier deals @ModifiedMagicDamage@ ((scaleAP)) magic damage to their target.Active: Summon a Sand Soldier to attack your target. If Azir already has 3 Soldiers, they all immediately deal @MaxSoldierStrike@ ((scaleAP)) magic damage instead.","<spellPassive>Passive:</spellPassive> Every third attack, a Sand Soldier deals <magicDamage>@ModifiedMagicDamage@ (%i:scaleAP%)</magicDamage> magic damage to their target.<br><br><spellActive>Active:</spellActive> Summon a Sand Soldier to attack your target. If Azir already has @MaxSummons@ Soldiers, they all immediately deal <magicDamage>@MaxSoldierStrike@ (%i:scaleAP%)</magicDamage> magic damage instead.",4
Set 9,9,base,TFTSet9,Set9,13.18,TFT9_Gwen,Gwen,4,APFighter,Shadow Isles|Slayer,Snip Snip!,35,0,"Dash around the current target and snip 3 times in a cone, each dealing @ModifiedMagicDamage@ ((scaleAP)) magic damage to enemies hit.Every 3 casts, gain 120/120/300 Armor and Magic Resist for 3/3/5 seconds.","Dash around the current target and snip @Snips@ times in a cone, each dealing <magicDamage>@ModifiedMagicDamage@ (%i:scaleAP%)</magicDamage> magic damage to enemies hit.<br><br>Every @CastCountForMist@ casts, gain <TFTBonus>@MistResists@</TFTBonus> Armor and Magic Resist for <scaleLevel>@MistDuration@</scaleLevel> seconds.",5
Set 9,9,base,TFTSet9,Set9,13.18,TFT9_JarvanIV,Jarvan IV,4,APTank,Demacia|Strategist,Cataclysm,180,100,Leap on a nearby enemy. Deal @TotalDamage@ ((scaleAP)) magic damage to enemies within 2 hexes and Stun them for 1.75/2.25/8 seconds.,Leap on a nearby enemy. Deal <magicDamage>@TotalDamage@ (%i:scaleAP%)</magicDamage> magic damage to enemies within @HexRadius@ hexes and <TFTKeyword>Stun</TFTKeyword> them for <scaleLevel>@StunDuration@</scaleLevel> seconds.,4
Set 9,9,base,TFTSet9,Set9,13.18,TFT9_KaiSa,Kai'Sa,4,APCarry,Void|Challenger,Icathian Rain,120,40,"Dash away from all enemies, then fire 15/15/25 missiles split across the 4 nearest enemies. Each missile deals @TotalDamage@ ((scaleAP)) magic damage.","Dash away from all enemies, then fire <scaleLevel>@NumMissiles@</scaleLevel> missiles split across the @NumTargets@ nearest enemies. Each missile deals <magicDamage>@TotalDamage@ (%i:scaleAP%)</magicDamage> magic damage.",3
Set 9,9,base,TFTSet9,Set9,13.18,TFT9_Lux,Lux,4,APCaster,Demacia|Sorcerer,Torrent of Light,40,0,"Channel a barrage of light at the current target that deals @ModifiedDamage@ ((scaleAP)) magic damage over 3 seconds, reducing their Magic Resist by 15/15/40 every second. If they die, shift to a new target.","Channel a barrage of light at the current target that deals <magicDamage>@ModifiedDamage@ (%i:scaleAP%)</magicDamage> magic damage over <scaleLevel>@Duration@</scaleLevel> seconds, reducing their Magic Resist by <scaleLevel>@Shred@</scaleLevel> every second. If they die, shift to a new target.",3
Set 9,9,base,TFTSet9,Set9,13.18,TFT9_Nasus,Nasus,4,ADTank,Shurima|Juggernaut,Soul Eater,150,70,"Steal 5/5/15% maximum Health, 8% Attack Damage, 4/4/20 Armor, and 4/4/20 Magic Resist from the nearest 4/5/7 enemies for @ModifiedDuration@ ((scaleAP)) seconds.While empowered, every third attack deals @EmpoweredDamage@ ((scaleAD)) physical damage.","Steal <scaleLevel>@PercentHealthSteal*100@%</scaleLevel> maximum Health, <TFTBonus>@PercentADSteal*100@%</TFTBonus> Attack Damage, <scaleLevel>@FlatResistanceSteal@</scaleLevel> Armor, and <scaleLevel>@FlatResistanceSteal@</scaleLevel> Magic Resist from the nearest <scaleLevel>@NumEnemies@</scaleLevel> enemies for <TFTBonus>@ModifiedDuration@ (%i:scaleAP%)</TFTBonus> seconds.<br><br>While empowered, every third attack deals <physicalDamage>@EmpoweredDamage@ (%i:scaleAD%)</physicalDamage> physical damage.",6
Set 9,9,base,TFTSet9,Set9,13.18,TFT9_Sejuani,Sejuani,4,APTank,Freljord|Bruiser,Fury of the North,120,60,"Passive: Whenever an ally attacks a Chilled enemy, they deal @HealthDamage@ ((scaleHealth)) bonus true damage.Active: Gain @ModifiedShield@ ((scaleAP)) Shield for 4 seconds. Deal @ModifiedDamage@ ((scaleAP)) magic damage to nearby enemies and Chill them for 4 seconds.Chill: Reduce Attack Speed by 30%","<spellPassive>Passive:</spellPassive> Whenever an ally attacks a <TFTKeyword>Chilled</TFTKeyword> enemy, they deal <trueDamage>@HealthDamage@ (%i:scaleHealth%)</trueDamage> bonus true damage.<br><br><spellActive>Active:</spellActive> Gain <TFTBonus>@ModifiedShield@ (%i:scaleAP%)</TFTBonus> Shield for @ShieldDuration@ seconds. Deal <magicDamage>@ModifiedDamage@ (%i:scaleAP%)</magicDamage> magic damage to nearby enemies and <TFTKeyword>Chill</TFTKeyword> them for @ShieldDuration@ seconds.<br><br><tftitemrules><tftbold>Chill:</tftbold> Reduce Attack Speed by 30%</tftitemrules>",5
Set 9,9,base,TFTSet9,Set9,13.18,TFT9_Shen,Shen,4,APTank,Ionia|Bastion|Invoker,Ki Barrier,170,90,"Gain @ModifiedSelfShieldAmount@ ((scaleAP)) Shield and grant @ModifiedAllyShieldAmount@ ((scaleAP)) Shield to the 2 lowest-Health allies for 4 seconds. After shielding his allies, Shen's Shield refreshes with a burst, dealing @ModifiedDamage@ ((scaleAP)) magic damage to adjacent enemies.Ionia Bonus: +8% Damage Reduction","Gain <TFTBonus>@ModifiedSelfShieldAmount@ (%i:scaleAP%)</TFTBonus> Shield and grant <TFTBonus>@ModifiedAllyShieldAmount@ (%i:scaleAP%)</TFTBonus> Shield to the 2 lowest-Health allies for @ShieldDuration@ seconds. After shielding his allies, Shen's Shield refreshes with a burst, dealing <magicDamage>@ModifiedDamage@ (%i:scaleAP%)</magicDamage> magic damage to adjacent enemies.<br><br>Ionia Bonus: <TFTBonus>+@TooltipIoniaBonus@%</TFTBonus> Damage Reduction",7
Set 9,9,base,TFTSet9,Set9,13.18,TFT9_Urgot,Urgot,4,ADFighter,Zaun|Deadeye,Disdain,100,40,"Passive: Whenever an enemy enters Attack Range, fire a blast from the leg facing that direction that deals @TotalDamage@ ((scaleAD)(scaleAP)) physical damage. Each of Urgot's 6 legs has a 4/4/1 second cooldown.Active: Gain @ModifiedShieldAmount@ ((scaleAP)) Shield for 5 seconds and dash behind the current target. Reset all leg cooldowns.","<spellPassive>Passive:</spellPassive> Whenever an enemy enters Attack Range, fire a blast from the leg facing that direction that deals <physicalDamage>@TotalDamage@ (%i:scaleAD%%i:scaleAP%)</physicalDamage> physical damage. Each of Urgot's 6 legs has a <scaleLevel>@Cooldown@</scaleLevel> second cooldown.<br><br><spellActive>Active:</spellActive> Gain <TFTBonus>@ModifiedShieldAmount@ (%i:scaleAP%)</TFTBonus> Shield for @ShieldDuration@ seconds and dash behind the current target. Reset all leg cooldowns.",6
Set 9,9,base,TFTSet9,Set9,13.18,TFT9_Yasuo,Yasuo,4,ADFighter,Ionia|Challenger,Last Breath,110,50,"Send a whirlwind at the furthest enemy within @SpellRangeTooltip@ hexes, knocking up and Stunning all enemies hit. Dash to and slash the original target, dealing @TotalDamage@ ((scaleAD)(scaleAP)) physical damage to them. Slam them into the ground and deal @ModifiedAOEDamage@ ((scaleAD)) physical damage to enemies within 1 hex.Ionia Bonus: +15% OmnivampOmnivamp: Heal for percentage of damage dealt","Send a whirlwind at the furthest enemy within <TFTBonus>@SpellRangeTooltip@</TFTBonus> hexes, knocking up and Stunning all enemies hit. Dash to and slash the original target, dealing <physicalDamage>@TotalDamage@ (%i:scaleAD%%i:scaleAP%)</physicalDamage> physical damage to them. Slam them into the ground and deal <physicalDamage>@ModifiedAOEDamage@ (%i:scaleAD%)</physicalDamage> physical damage to enemies within 1 hex.<br><br>Ionia Bonus: <TFTBonus>+@TooltipIoniaBonus@%</TFTBonus> <TFTKeyword>Omnivamp</TFTKeyword><br><br><rules><tftbold>Omnivamp: Heal for percentage of damage dealt</tftbold></rules>",8
Set 9,9,base,TFTSet9,Set9,13.18,TFT9_Zeri,Zeri,4,ADCarry,Zaun|Gunner,Surge,50,0,"Passive: Execute enemies below @ModifiedExecuteThreshold@ ((scaleAP)) Health. Active: For the next 8/8/15 seconds, attacks chain lightning to 3/3/5 additional enemies, dealing @TotalChainDamage@ ((scaleAD)) physical damage.","<spellPassive>Passive:</spellPassive> Execute enemies below <TFTBonus>@ModifiedExecuteThreshold@ (%i:scaleAP%)</TFTBonus> Health. <br><br><spellActive>Active:</spellActive> For the next @OverchargeDuration@ seconds, attacks chain lightning to <scaleLevel>@EnemyCount@</scaleLevel> additional enemies, dealing <physicalDamage>@TotalChainDamage@ (%i:scaleAD%)</physicalDamage> physical damage.",7
Set 9,9,base,TFTSet9,Set9,13.18,TFT9_Aatrox,Aatrox,5,ADFighter,Darkin|Slayer|Juggernaut,World Ender,50,0,"Transform for 12/12/30 seconds, gaining @ModifiedOmnivamp@ ((scaleAP)) Omnivamp and converting 80% of bonus Attack Speed to Attack Damage. While transformed, attacks deal @GreatswordDamage@ ((scaleAD)) physical damage in an area.Omnivamp: Heal for percentage of damage dealt","Transform for @Duration@ seconds, gaining <TFTBonus>@ModifiedOmnivamp@ (%i:scaleAP%)</TFTBonus> <TFTKeyword>Omnivamp</TFTKeyword> and converting @ADPerASConversion*100@% of bonus Attack Speed to Attack Damage. While transformed, attacks deal <physicalDamage>@GreatswordDamage@ (%i:scaleAD%)</physicalDamage> physical damage in an area.<br><br><rules><tftbold>Omnivamp:</tftbold> Heal for percentage of damage dealt</rules>",5
Set 9,9,base,TFTSet9,Set9,13.18,TFT9_Ahri,Ahri,5,APCaster,Ionia|Sorcerer,Essence Thief,50,0,"Steal essence from enemies around the current target, dealing @ModifiedEssenceDamage@ ((scaleAP)) magic damage and 20% Mana Reaving them. Every @ActualBoomTooltip@ casts, unleash a wave that deals @ModifiedMagicDamage@ ((scaleAP)) magic damage to all enemies hit. This deals 33% more damage to enemies whose essence has been stolen.Ionia Bonus: +3 Mana per secondMana Reave: Increase max Mana until the next cast","Steal essence from enemies around the current target, dealing <magicDamage>@ModifiedEssenceDamage@ (%i:scaleAP%)</magicDamage> magic damage and @TooltipReave@% <TFTKeyword>Mana Reaving</TFTKeyword> them. <br><br>Every <scaleLevel>@ActualBoomTooltip@</scaleLevel> casts, unleash a wave that deals <magicDamage>@ModifiedMagicDamage@ (%i:scaleAP%)</magicDamage> magic damage to all enemies hit. This deals <magicDamage>@EssenceStolenMultiplier*100@%</magicDamage> more damage to enemies whose essence has been stolen.<br><br>Ionia Bonus: <TFTBonus>+@TooltipIoniaBonus@</TFTBonus> Mana per second<br><br><rules><tftbold>Mana Reave</tftbold>: Increase max Mana until the next cast</rules>",6
Set 9,9,base,TFTSet9,Set9,13.18,TFT9_BelVeth,Bel'Veth,5,ADFighter,Void|Empress,Royal Maelstrom,70,20,Lash out at the lowest Health enemy in range @ModifiedNumStrikes@ ((scaleAS)) times. Each lash deals @TotalDamage@ ((scaleAD)(scaleAP)) physical damage and 2% of the target's max Health as true damage.,Lash out at the lowest Health enemy in range <TFTBonus>@ModifiedNumStrikes@ (%i:scaleAS%)</TFTBonus> times. Each lash deals <physicalDamage>@TotalDamage@ (%i:scaleAD%%i:scaleAP%)</physicalDamage> physical damage and <trueDamage>@PercentHealthTrueDamage*100@%</trueDamage> of the target's max Health as true damage.,6
Set 9,9,base,TFTSet9,Set9,13.18,TFT9_Heimerdinger,Heimerdinger,5,APCaster,Piltover|Technogenius,CH-3X Lightning Grenade,160,80,"Hurl a grenade towards the largest group of enemies, dealing @ModifiedDamage@ ((scaleAP)) magic damage to enemies in a large area and Stunning them for 1.5/2/15 seconds.","Hurl a grenade towards the largest group of enemies, dealing <magicDamage>@ModifiedDamage@ (%i:scaleAP%)</magicDamage> magic damage to enemies in a large area and <TFTKeyword>Stunning</TFTKeyword> them for <scaleLevel>@StunDuration@</scaleLevel> seconds.",2
Set 9,9,base,TFTSet9,Set9,13.18,TFT9_KSante,K'Sante,5,APTank,Shurima|Bastion,All Out Strike,70,0,"Heal for @HealAmount@ ((scaleHealth)), then knock up the current target before smashing them to the edge of the battlefield. Deal @ModifiedDamage@ ((scaleAP)) magic damage and Stun them for 2/2.5/10 seconds. Deal @CollisionDamage@ ((scaleAP)) magic damage to enemies the target collides with and Stun them for 1/1.25/5 seconds.If the target can't be pushed back any further, knock them off the battlefield. Otherwise, chase after them.","Heal for <scaleHealth>@HealAmount@ (%i:scaleHealth%)</scaleHealth>, then knock up the current target before smashing them to the edge of the battlefield. Deal <magicDamage>@ModifiedDamage@ (%i:scaleAP%)</magicDamage> magic damage and <TFTKeyword>Stun</TFTKeyword> them for <scaleLevel>@StunDuration@</scaleLevel> seconds. Deal <magicDamage>@CollisionDamage@ (%i:scaleAP%)</magicDamage> magic damage to enemies the target collides with and <TFTKeyword>Stun</TFTKeyword> them for <scaleLevel>@SecondaryStunDuration@</scaleLevel> seconds.<br><br>If the target can't be pushed back any further, knock them off the battlefield. Otherwise, chase after them.",5
Set 9,9,base,TFTSet9,Set9,13.18,TFT9_Ryze,Ryze,5,APCaster,Wanderer|Invoker,Realm Warp: Bandle City,999,0,"Create a portal to Bandle City under the most expensive unit on your bench. They are summoned to the battlefield with @ModifiedBonusMana@ ((scaleAP)) bonus Mana and are...slightly smaller?If there are no units left on your bench, Ryze summons a random high tier unit instead.","Create a portal to Bandle City under the most expensive unit on your bench. They are summoned to the battlefield with @ModifiedBonusMana@ (%i:scaleAP%) bonus Mana and are...slightly smaller?<br><br>If there are no units left on your bench, Ryze summons a random high tier unit instead.",0
Set 9,9,base,TFTSet9,Set9,13.18,TFT9_RyzeDemacia,Ryze,5,APCaster,Wanderer|Invoker,Realm Warp: Demacia,110,50,"Create a portal to Demacia that protects allies for 2/2/5 seconds. Allies within the zone gain @ModifiedShield@ ((scaleAP)) Shield. If an ally leaves the safety of the portal, they are healed for @ModifiedHeal@ ((scaleAP)).When the portal expires, enemies within are dealt @ModifiedDamage@ ((scaleAP)) magic damage.","Create a portal to Demacia that protects allies for @PortalDuration@ seconds. Allies within the zone gain <TFTBonus>@ModifiedShield@ (%i:scaleAP%)</TFTBonus> Shield. If an ally leaves the safety of the portal, they are healed for <scaleHealth>@ModifiedHeal@ (%i:scaleAP%)</scaleHealth>.<br><br>When the portal expires, enemies within are dealt <magicDamage>@ModifiedDamage@ (%i:scaleAP%)</magicDamage> magic damage.<br>",4
